date,equity,n_open
2018-06-08,1022142.7787435006,4
2018-06-11,1023965.7589435005,4
2018-06-12,1030017.8175435006,3
2018-06-13,1027691.1675435005,3
2018-06-14,1029704.5725435006,3
2018-06-15,1026448.7035435005,3
2018-06-18,1025564.7445435006,3
2018-06-19,1010952.0201435005,3
2018-06-20,1002952.3509435006,3
2018-06-21,1013078.8961435006,3
2018-06-22,1014875.9883435005,3
2018-06-25,1010565.7747435006,3
2018-06-26,1008352.4923435005,3
2018-06-27,1010931.5923435006,3
2018-06-28,995380.3985435006,3
2018-06-29,1000620.5362435007,2
2018-07-02,1004564.1144435005,2
2018-07-03,1006689.5546435006,2
2018-07-04,1005297.8832435006,2
2018-07-05,1003781.7154435006,2
2018-07-06,1001570.8642435006,2
2018-07-09,1006893.1326435006,2
2018-07-10,1008865.3264435006,2
2018-07-11,1011893.2664435005,2
2018-07-12,1013830.6206435006,2
2018-07-13,1017845.4108435006,2
2018-07-16,1017710.5528435006,2
2018-07-17,1012561.6918435006,2
2018-07-18,1009745.2518435006,2
2018-07-19,1010814.0128435006,2
2018-07-20,1018652.5014435006,2
2018-07-23,1011633.1288435005,2
2018-07-24,1015504.3296435005,2
2018-07-25,1012477.1540435005,2
2018-07-26,1006349.1176435006,2
2018-07-27,1007624.2334435006,2
2018-07-30,1006572.0210435006,2
2018-07-31,1010218.6620435006,2
2018-08-01,1015538.9744435006,2
2018-08-02,1014548.6166435005,2
2018-08-03,1020182.4222435006,2
2018-08-06,1021219.1540435005,2
2018-08-07,1022810.1240435005,2
2018-08-08,1018845.7776435006,2
2018-08-09,1018909.3074435005,2
2018-08-10,1021315.8784435006,2
2018-08-13,1021297.5236435006,2
2018-08-14,1021134.7848435006,2
2018-08-16,1024184.4448435006,2
2018-08-17,1024217.5232435006,2
2018-08-20,1025697.0976435005,2
2018-08-21,1026270.6760435005,2
2018-08-23,1027429.0414435006,2
2018-08-24,1033350.8654435006,2
2018-08-27,1037612.1262435005,2
2018-08-28,1036422.4288435006,2
2018-08-29,1034951.5072435006,2
2018-08-30,1034264.7310435006,2
2018-08-31,1036377.1228435006,2
2018-09-03,1032813.8804435006,2
2018-09-04,1027868.3428435005,2
2018-09-05,1023703.6340435006,1
2018-09-06,1024519.9994435007,1
2018-09-07,1023776.7422435007,1
2018-09-10,1023727.9958435006,1
2018-09-11,1026152.7530435007,1
2018-09-12,1025884.6820435006,1
2018-09-14,1023642.7010435006,1
2018-09-17,1022156.1752435006,1
2018-09-18,1020974.2574435007,1
2018-09-19,1022156.1752435006,1
2018-09-21,1017794.0564435006,1
2018-09-24,1019166.1347935006,0
2018-09-25,1019166.1347935006,0
2018-09-26,1019166.1347935006,0
2018-09-27,1019166.1347935006,0
2018-09-28,1019166.1347935006,0
2018-10-01,1019166.1347935006,0
2018-10-03,1019166.1347935006,0
2018-10-04,1019166.1347935006,0
2018-10-05,1019166.1347935006,0
2018-10-08,1019166.1347935006,0
2018-10-09,1019166.1347935006,0
2018-10-10,1019166.1347935006,0
2018-10-11,1019166.1347935006,0
2018-10-12,1019166.1347935006,0
2018-10-15,1019166.1347935006,0
2018-10-16,1019166.1347935006,0
2018-10-17,1019166.1347935006,0
2018-10-19,1019166.1347935006,0
2018-10-22,1019166.1347935006,0
2018-10-23,1019166.1347935006,0
2018-10-24,1019166.1347935006,0
2018-10-25,1019166.1347935006,0
2018-10-26,1019166.1347935006,0
2018-10-29,1019166.1347935006,0
2018-10-30,1019166.1347935006,0
2018-10-31,1019166.1347935006,0
2018-11-01,1019166.1347935006,0
2018-11-02,1019166.1347935006,0
2018-11-05,1019166.1347935006,0
2018-11-06,1019166.1347935006,0
2018-11-09,1019166.1347935006,0
2018-11-12,1019166.1347935006,0
2018-11-13,1019166.1347935006,0
2018-11-14,1019166.1347935006,0
2018-11-15,1019166.1347935006,0
2018-11-16,1019166.1347935006,0
2018-11-19,1019166.1347935006,0
2018-11-20,1019166.1347935006,0
2018-11-21,1019166.1347935006,0
2018-11-22,1019166.1347935006,0
2018-11-26,1019166.1347935006,0
2018-11-27,1019166.1347935006,0
2018-11-28,1019166.1347935006,0
2018-11-29,1019166.1347935006,0
2018-11-30,1019166.1347935006,0
2018-12-03,1019166.1347935006,0
2018-12-04,1019166.1347935006,0
2018-12-05,1019166.1347935006,0
2018-12-06,1019166.1347935006,0
2018-12-07,1019166.1347935006,0
2018-12-10,1019166.1347935006,0
2018-12-11,1019166.1347935006,0
2018-12-12,1019166.1347935006,0
2018-12-13,1019166.1347935006,0
2018-12-14,1019166.1347935006,0
2018-12-17,1019166.1347935006,0
2018-12-18,1019166.1347935006,0
2018-12-19,1019166.1347935006,0
2018-12-20,1019166.1347935006,0
2018-12-21,1019166.1347935006,0
2018-12-24,1019166.1347935006,0
2018-12-26,1019166.1347935006,0
2018-12-27,1019166.1347935006,0
2018-12-28,1019166.1347935006,0
2018-12-31,1019166.1347935006,0
2019-01-01,1019166.1347935006,0
2019-01-02,1019166.1347935006,0
2019-01-03,1019166.1347935006,0
2019-01-04,1019166.1347935006,0
2019-01-07,1019166.1347935006,0
2019-01-08,1019166.1347935006,0
2019-01-09,1019166.1347935006,0
2019-01-10,1019166.1347935006,0
2019-01-11,1019166.1347935006,0
2019-01-14,1019166.1347935006,0
2019-01-15,1019166.1347935006,0
2019-01-16,1019166.1347935006,0
2019-01-17,1019166.1347935006,0
2019-01-18,1019166.1347935006,0
2019-01-21,1019166.1347935006,0
2019-01-22,1019166.1347935006,0
2019-01-23,1019166.1347935006,0
2019-01-24,1019166.1347935006,0
2019-01-25,1019166.1347935006,0
2019-01-28,1019166.1347935006,0
2019-01-29,1019166.1347935006,0
2019-01-30,1019166.1347935006,0
2019-01-31,1019166.1347935006,0
2019-02-01,1019166.1347935006,0
2019-02-04,1019166.1347935006,0
2019-02-05,1019166.1347935006,0
2019-02-06,1019166.1347935006,0
2019-02-07,1019166.1347935006,0
2019-02-08,1019166.1347935006,0
2019-02-11,1019166.1347935006,0
2019-02-12,1019166.1347935006,0
2019-02-13,1019166.1347935006,0
2019-02-14,1019166.1347935006,0
2019-02-15,1019166.1347935006,0
2019-02-18,1019166.1347935006,0
2019-02-19,1019166.1347935006,0
2019-02-20,1019166.1347935006,0
2019-02-21,1019166.1347935006,0
2019-02-22,1019166.1347935006,0
2019-02-25,1019166.1347935006,0
2019-02-26,1019166.1347935006,0
2019-02-27,1019166.1347935006,0
2019-02-28,1019166.1347935006,0
2019-03-01,1019166.1347935006,0
2019-03-05,1019166.1347935006,0
2019-03-06,1019166.1347935006,0
2019-03-07,1019166.1347935006,0
2019-03-08,1019166.1347935006,0
2019-03-11,1019166.1347935006,0
2019-03-12,1019166.1347935006,0
2019-03-13,1019166.1347935006,0
2019-03-14,1019166.1347935006,0
2019-03-15,1019166.1347935006,0
2019-03-18,1019166.1347935006,0
2019-03-19,1019166.1347935006,0
2019-03-20,1019166.1347935006,0
2019-03-22,1019166.1347935006,0
2019-03-25,1019166.1347935006,0
2019-03-26,1019166.1347935006,0
2019-03-27,1019166.1347935006,0
2019-03-28,1019166.1347935006,0
2019-03-29,1019166.1347935006,0
2019-04-01,1015726.8140165006,1
2019-04-02,1014739.1775930007,4
2019-04-03,994198.5604630006,7
2019-04-04,992103.4844630007,7
2019-04-05,996608.4260412508,8
2019-04-08,977114.9311182507,10
2019-04-09,980540.1943182506,10
2019-04-10,979426.8954182508,10
2019-04-11,984838.0965182506,10
2019-04-12,986419.2507182508,10
2019-04-15,991933.0264182508,10
2019-04-16,993972.6451182509,10
2019-04-18,982435.8413182506,10
2019-04-22,957437.6468182507,10
2019-04-23,956689.4628932506,9
2019-04-24,972059.5388932507,9
2019-04-25,974963.4735432507,8
2019-04-26,973926.2774432509,7
2019-04-30,981177.3705165007,8
2019-05-02,979233.5949165006,8
2019-05-03,978498.6013165009,8
2019-05-06,970954.8398165007,8
2019-05-07,964725.8990165007,8
2019-05-08,954524.4250415007,7
2019-05-09,954538.2614915008,6
2019-05-10,954602.6593915008,6
2019-05-13,944960.0228915007,5
2019-05-14,943517.7085665007,4
2019-05-15,941207.1851665007,4
2019-05-16,940625.8983415008,2
2019-05-17,938685.1083415007,1
2019-05-20,939622.9848415008,0
2019-05-21,939622.9848415008,0
2019-05-22,939622.9848415008,0
2019-05-23,939622.9848415008,0
2019-05-24,939622.9848415008,0
2019-05-27,939622.9848415008,0
2019-05-28,937672.0963415009,3
2019-05-29,945554.8975915009,6
2019-05-30,938245.4975915009,7
2019-05-31,927336.295718001,9
2019-06-03,942167.555718001,9
2019-06-04,932564.272318001,10
2019-06-06,921308.120861001,10
2019-06-07,926112.834461001,10
2019-06-10,923903.803261001,10
2019-06-11,924931.2926610011,10
2019-06-12,919738.607861001,10
2019-06-13,921176.7504610011,9
2019-06-14,922753.1986610008,9
2019-06-17,915085.858061001,9
2019-06-18,911860.363461001,9
2019-06-19,906817.4515610009,8
2019-06-20,921120.9201610009,8
2019-06-21,917938.0353610008,8
2019-06-24,911924.6215610009,8
2019-06-25,917447.9837610009,8
2019-06-26,920299.190561001,8
2019-06-27,923534.7089610009,8
2019-06-28,925064.4027610009,8
2019-07-01,922237.7803610009,8
2019-07-02,920108.699761001,8
2019-07-03,927768.498261001,7
2019-07-04,924320.9558610009,7
2019-07-05,910591.6120610009,7
2019-07-08,892149.5314610009,6
2019-07-09,879950.2589110009,4
2019-07-10,871353.7101110009,4
2019-07-11,874228.804911001,3
2019-07-12,866116.684511001,3
2019-07-15,869100.9819110009,3
2019-07-16,871194.622911001,3
2019-07-17,868843.4383110009,3
2019-07-18,865287.797311001,3
2019-07-19,859901.7906610009,2
2019-07-22,860223.0736110009,1
2019-07-23,859351.160811001,1
2019-07-24,858479.2262110009,1
2019-07-25,859333.0886110009,0
2019-07-26,859333.0886110009,0
2019-07-29,859333.0886110009,0
2019-07-30,859333.0886110009,0
2019-07-31,859333.0886110009,0
2019-08-01,859333.0886110009,0
2019-08-02,859333.0886110009,0
2019-08-05,859333.0886110009,0
2019-08-06,859333.0886110009,0
2019-08-07,859333.0886110009,0
2019-08-08,859333.0886110009,0
2019-08-09,859333.0886110009,0
2019-08-13,859333.0886110009,0
2019-08-14,859333.0886110009,0
2019-08-16,859333.0886110009,0
2019-08-19,859333.0886110009,0
2019-08-20,859333.0886110009,0
2019-08-21,859333.0886110009,0
2019-08-22,859333.0886110009,0
2019-08-23,859333.0886110009,0
2019-08-26,859333.0886110009,0
2019-08-27,859333.0886110009,0
2019-08-28,859333.0886110009,0
2019-08-29,859333.0886110009,0
2019-08-30,859333.0886110009,0
2019-09-03,859333.0886110009,0
2019-09-04,859333.0886110009,0
2019-09-05,859333.0886110009,0
2019-09-06,859333.0886110009,0
2019-09-09,859333.0886110009,0
2019-09-11,859333.0886110009,0
2019-09-12,859333.0886110009,0
2019-09-13,859333.0886110009,0
2019-09-16,859333.0886110009,0
2019-09-17,859333.0886110009,0
2019-09-18,859333.0886110009,0
2019-09-19,859333.0886110009,0
2019-09-20,859333.0886110009,0
2019-09-23,859333.0886110009,0
2019-09-24,859333.0886110009,0
2019-09-25,859333.0886110009,0
2019-09-26,859333.0886110009,0
2019-09-27,859333.0886110009,0
2019-09-30,859333.0886110009,0
2019-10-01,859333.0886110009,0
2019-10-03,859333.0886110009,0
2019-10-04,859333.0886110009,0
2019-10-07,859333.0886110009,0
2019-10-09,859333.0886110009,0
2019-10-10,859333.0886110009,0
2019-10-11,859333.0886110009,0
2019-10-14,859333.0886110009,0
2019-10-15,859333.0886110009,0
2019-10-16,859333.0886110009,0
2019-10-17,859333.0886110009,0
2019-10-18,859333.0886110009,0
2019-10-22,859333.0886110009,0
2019-10-23,859333.0886110009,0
2019-10-24,859333.0886110009,0
2019-10-25,859333.0886110009,0
2019-10-27,859333.0886110009,0
2019-10-29,859333.0886110009,0
2019-10-30,859333.0886110009,0
2019-10-31,859333.0886110009,0
2019-11-01,859333.0886110009,0
2019-11-04,859333.0886110009,0
2019-11-05,859333.0886110009,0
2019-11-06,859333.0886110009,0
2019-11-07,859333.0886110009,0
2019-11-08,859333.0886110009,0
2019-11-11,859333.0886110009,0
2019-11-13,859333.0886110009,0
2019-11-14,859333.0886110009,0
2019-11-15,859333.0886110009,0
2019-11-18,859333.0886110009,0
2019-11-19,859333.0886110009,0
2019-11-20,859333.0886110009,0
2019-11-21,859333.0886110009,0
2019-11-22,859333.0886110009,0
2019-11-25,859333.0886110009,0
2019-11-26,859333.0886110009,0
2019-11-27,859333.0886110009,0
2019-11-28,859333.0886110009,0
2019-11-29,859333.0886110009,0
2019-12-02,859333.0886110009,0
2019-12-03,859333.0886110009,0
2019-12-04,859333.0886110009,0
2019-12-05,859333.0886110009,0
2019-12-06,859333.0886110009,0
2019-12-09,859333.0886110009,0
2019-12-10,859333.0886110009,0
2019-12-11,859333.0886110009,0
2019-12-12,859333.0886110009,0
2019-12-13,859333.0886110009,0
2019-12-16,859333.0886110009,0
2019-12-17,859333.0886110009,0
2019-12-18,859333.0886110009,0
2019-12-19,859333.0886110009,0
2019-12-20,859333.0886110009,0
2019-12-23,859333.0886110009,0
2019-12-24,859333.0886110009,0
2019-12-26,859333.0886110009,0
2019-12-27,859333.0886110009,0
2019-12-30,859333.0886110009,0
2019-12-31,859333.0886110009,0
2020-01-01,859333.0886110009,0
2020-01-02,856634.6301960009,3
2020-01-03,858436.9007610008,5
2020-01-06,846012.130361001,7
2020-01-07,849073.9878610009,8
2020-01-08,858347.0747360011,10
2020-01-09,885415.639536001,10
2020-01-10,903711.4719360009,10
2020-01-13,911486.671936001,10
2020-01-14,920160.704336001,10
2020-01-15,930969.236736001,10
2020-01-16,943306.086736001,10
2020-01-17,945330.0867360008,10
2020-01-20,924336.586736001,10
2020-01-21,923821.1691360009,10
2020-01-22,920510.6691360009,10
2020-01-23,934577.8867360009,10
2020-01-24,936634.8043360009,10
2020-01-27,934071.704336001,10
2020-01-28,922753.3543360009,10
2020-01-29,930412.704336001,10
2020-01-30,913218.8830905008,10
2020-01-31,916486.8006905009,10
2020-02-01,881050.076015501,10
2020-02-03,875371.732215501,10
2020-02-04,896628.138815501,8
2020-02-05,912944.933015501,10
2020-02-06,924005.2450155012,10
2020-02-07,947003.913015501,10
2020-02-10,940767.7882155011,10
2020-02-11,942704.499415501,10
2020-02-12,943562.5960155011,10
2020-02-13,942842.6102155009,10
2020-02-14,940299.9373185011,10
2020-02-17,934862.0780185009,10
2020-02-18,933169.857918501,10
2020-02-19,949129.605518501,10
2020-02-20,952741.237918501,10
2020-02-24,937959.015918501,10
2020-02-25,930564.3301185011,10
2020-02-26,931905.3657185012,10
2020-02-27,930469.140318501,10
2020-02-28,895884.269518501,10
2020-03-02,870309.136318501,10
2020-03-03,882627.5166185009,7
2020-03-04,873633.816618501,7
2020-03-05,874135.6516185012,5
2020-03-06,870841.9516185011,5
2020-03-09,851091.1516185012,5
2020-03-11,845659.3428685011,4
2020-03-12,826671.0216185012,2
2020-03-13,810354.5768685011,0
2020-03-16,810354.5768685011,0
2020-03-17,810354.5768685011,0
2020-03-18,810354.5768685011,0
2020-03-19,810354.5768685011,0
2020-03-20,810354.5768685011,0
2020-03-23,810354.5768685011,0
2020-03-24,810354.5768685011,0
2020-03-25,810354.5768685011,0
2020-03-26,810354.5768685011,0
2020-03-27,810354.5768685011,0
2020-03-30,810354.5768685011,0
2020-03-31,810354.5768685011,0
2020-04-01,810354.5768685011,0
2020-04-03,810354.5768685011,0
2020-04-07,810354.5768685011,0
2020-04-08,810354.5768685011,0
2020-04-09,810354.5768685011,0
2020-04-13,810354.5768685011,0
2020-04-15,810354.5768685011,0
2020-04-16,810354.5768685011,0
2020-04-17,810354.5768685011,0
2020-04-20,810354.5768685011,0
2020-04-21,810354.5768685011,0
2020-04-22,810354.5768685011,0
2020-04-23,810354.5768685011,0
2020-04-24,810354.5768685011,0
2020-04-27,810354.5768685011,0
2020-04-28,810354.5768685011,0
2020-04-29,810354.5768685011,0
2020-04-30,810354.5768685011,0
2020-05-04,810354.5768685011,0
2020-05-05,810354.5768685011,0
2020-05-06,810354.5768685011,0
2020-05-07,810354.5768685011,0
2020-05-08,810354.5768685011,0
2020-05-11,810354.5768685011,0
2020-05-12,810354.5768685011,0
2020-05-13,810354.5768685011,0
2020-05-14,810354.5768685011,0
2020-05-15,810354.5768685011,0
2020-05-18,810354.5768685011,0
2020-05-19,810354.5768685011,0
2020-05-20,810354.5768685011,0
2020-05-21,810354.5768685011,0
2020-05-22,810354.5768685011,0
2020-05-26,810354.5768685011,0
2020-05-27,810354.5768685011,0
2020-05-28,810354.5768685011,0
2020-05-29,810354.5768685011,0
2020-06-01,810354.5768685011,0
2020-06-02,810354.5768685011,0
2020-06-03,810354.5768685011,0
2020-06-04,810354.5768685011,0
2020-06-05,810354.5768685011,0
2020-06-08,810354.5768685011,0
2020-06-09,810354.5768685011,0
2020-06-10,810354.5768685011,0
2020-06-11,810354.5768685011,0
2020-06-12,810354.5768685011,0
2020-06-15,810354.5768685011,0
2020-06-16,810354.5768685011,0
2020-06-17,810354.5768685011,0
2020-06-18,810354.5768685011,0
2020-06-19,810354.5768685011,0
2020-06-22,810866.2876185011,1
2020-06-23,809293.9031185012,3
2020-06-24,797734.3876430013,6
2020-06-25,795366.1604930011,7
2020-06-26,793457.2541847512,8
2020-06-29,790667.2078847513,9
2020-06-30,795203.7252847512,10
2020-07-01,794086.2329847511,10
2020-07-02,806158.9458347511,10
2020-07-03,830043.2087347511,10
2020-07-06,863938.8835347513,10
2020-07-07,875213.8690347512,10
2020-07-08,861218.8097347512,10
2020-07-09,862704.1035347512,10
2020-07-10,865803.4685347512,10
2020-07-13,870043.5711347512,10
2020-07-14,853487.3535347511,10
2020-07-15,847686.7030347512,10
2020-07-16,845426.1639295012,10
2020-07-17,866524.5285295012,10
2020-07-20,881434.4226295012,10
2020-07-21,883572.2581295012,10
2020-07-22,876360.8101295012,10
2020-07-23,914620.6521295011,10
2020-07-24,919126.050829501,10
2020-07-27,921611.9067295012,10
2020-07-28,947353.6169295013,10
2020-07-29,952073.4089295011,10
2020-07-30,942948.5780295011,10
2020-07-31,954470.4765295011,10
2020-08-03,968226.2276295011,10
2020-08-04,987633.3733295011,10
2020-08-05,992488.3955295011,10
2020-08-06,1018282.777229501,10
2020-08-07,1023117.8655295011,10
2020-08-10,1044004.4189295012,10
2020-08-11,1030006.3067295012,10
2020-08-12,1030802.4816295011,10
2020-08-13,1041388.4017295013,10
2020-08-14,1036936.5125295011,10
2020-08-17,1048407.1157295012,10
2020-08-18,1071376.469229501,10
2020-08-19,1076085.8767295012,10
2020-08-20,1072656.567329501,10
2020-08-21,1093739.5416295012,10
2020-08-24,1104785.0538295012,10
2020-08-25,1103137.5451295013,10
2020-08-26,1115894.6739795012,10
2020-08-27,1115253.7312795012,10
2020-08-28,1108113.2372795013,10
2020-08-31,1063658.3123795013,10
2020-09-01,1068190.0991295013,10
2020-09-02,1097603.4434295013,10
2020-09-03,1106408.2721295012,10
2020-09-04,1096984.7338295013,10
2020-09-07,1093813.0379295012,10
2020-09-08,1098922.3478545013,9
2020-09-09,1091828.6813545013,10
2020-09-10,1096568.0278545013,10
2020-09-11,1100581.1697545014,10
2020-09-14,1154168.1663545012,10
2020-09-15,1172966.7553545013,10
2020-09-16,1193620.3472545012,10
2020-09-17,1188261.9766545012,10
2020-09-18,1198150.0852545016,10
2020-09-21,1160513.6344545009,10
2020-09-22,1145273.9438545012,9
2020-09-23,1151634.9438545012,9
2020-09-24,1115008.7946720012,10
2020-09-25,1145874.8173220013,7
2020-09-28,1186063.9276220012,7
2020-09-29,1183315.0550970014,8
2020-09-30,1174496.9068970012,9
2020-10-01,1171088.8234220012,9
2020-10-05,1188497.1900220013,9
2020-10-06,1201664.4118220012,9
2020-10-07,1204465.6639220014,9
2020-10-08,1208937.5181220013,9
2020-10-09,1202374.8805220013,8
2020-10-12,1201847.319522001,9
2020-10-13,1210106.3900220012,9
2020-10-14,1202435.8742220015,9
2020-10-15,1175630.4208220015,9
2020-10-16,1189253.1988220012,9
2020-10-19,1195824.7469220012,9
2020-10-20,1205630.8202220013,9
2020-10-21,1217964.1983220014,9
2020-10-22,1216924.6934220013,9
2020-10-23,1226793.9747220015,9
2020-10-26,1204747.8208220012,9
2020-10-27,1213692.2615970012,9
2020-10-28,1206312.8672970014,9
2020-10-29,1207703.6710470014,8
2020-10-30,1203755.6010495012,9
2020-11-02,1183280.8668245017,9
2020-11-03,1187960.3509495016,10
2020-11-04,1177121.9638995014,10
2020-11-05,1185182.9506745012,8
2020-11-06,1189265.8516395013,10
2020-11-09,1209679.0252395016,10
2020-11-10,1238542.0600395014,10
2020-11-11,1253035.9776395014,10
2020-11-12,1248565.7664395014,10
2020-11-13,1254858.2676395015,10
2020-11-14,1259425.4532395015,10
2020-11-17,1275072.1216395015,10
2020-11-18,1289492.0900395014,10
2020-11-19,1268708.5784395013,10
2020-11-20,1275990.5576395013,10
2020-11-23,1277178.6640395012,10
2020-11-24,1283029.7920395012,10
2020-11-25,1261504.6916395016,10
2020-11-26,1266529.3968395013,10
2020-11-27,1285574.2744395013,10
2020-12-01,1295538.3676395013,10
2020-12-02,1293440.0380395013,10
2020-12-03,1300828.6340395014,10
2020-12-04,1321184.2764395014,10
2020-12-07,1328340.3920395016,10
2020-12-08,1322835.5528395015,10
2020-12-09,1328159.8848395015,10
2020-12-10,1315705.9628395014,10
2020-12-11,1313800.5178145014,10
2020-12-14,1326193.9534145014,10
2020-12-15,1337708.9898145015,10
2020-12-16,1335878.6134145015,10
2020-12-17,1330481.7658145013,10
2020-12-18,1323237.9670145016,10
2020-12-21,1248673.6389395015,10
2020-12-22,1252446.9154145014,6
2020-12-23,1265548.6362145015,7
2020-12-24,1275960.4833495016,10
2020-12-28,1295380.3608495018,10
2020-12-29,1300793.9584495015,10
2020-12-30,1309336.6944495016,10
2020-12-31,1323335.2760495015,10
2021-01-01,1318562.0531495016,10
2021-01-04,1334351.4020495017,10
2021-01-05,1341507.5740495014,10
2021-01-06,1343496.5140495019,10
2021-01-07,1350730.0057495015,10
2021-01-08,1366778.3604495015,10
