,0
2020-10-15,0.5899513776337115
2020-10-16,0.6131386861313869
2020-10-19,0.6220600162206001
2020-10-20,0.626418152350081
2020-10-21,0.6385737439222042
2020-10-22,0.6450567260940032
2020-10-23,0.6677471636952999
2020-10-26,0.6585563665855637
2020-10-27,0.6553122465531225
2020-10-28,0.6458164094232332
2020-10-29,0.6291497975708502
2020-10-30,0.6334144363341444
2020-11-02,0.6262135922330098
2020-11-03,0.6323886639676113
2020-11-04,0.6393841166936791
2020-11-05,0.6720647773279352
2020-11-06,0.68582995951417
2020-11-09,0.6965294592413237
2020-11-10,0.7122069523039612
2020-11-11,0.7224919093851133
2020-11-12,0.7401129943502824
2020-11-13,0.7576736672051696
2020-11-14,0.7807443365695793
2020-11-17,0.802907915993538
2020-11-18,0.821486268174475
2020-11-19,0.8300970873786407
2020-11-20,0.8399353274050121
2020-11-23,0.8536782538399353
2020-11-24,0.8715670436187399
2020-11-25,0.8603712671509282
2020-11-26,0.8797417271993543
2020-11-27,0.8960515713134569
2020-12-01,0.9170024174053183
2020-12-02,0.9219001610305958
2020-12-03,0.9380530973451328
2020-12-04,0.9469453376205788
2020-12-07,0.9646302250803859
2020-12-08,0.9670418006430869
2020-12-09,0.9751004016064257
2020-12-10,0.9726907630522088
2020-12-11,0.97429718875502
2020-12-14,0.9775100401606426
2020-12-15,0.976706827309237
2020-12-16,0.9831460674157303
2020-12-17,0.9823434991974318
2020-12-18,0.9743178170144462
2020-12-21,0.9478330658105939
2020-12-22,0.951004016064257
2020-12-23,0.971107544141252
2020-12-24,0.9686998394863563
2020-12-28,0.9743178170144462
2020-12-29,0.9759229534510433
2020-12-30,0.97514033680834
2020-12-31,0.978330658105939
2021-01-01,0.9791499599037691
2021-01-04,0.9807692307692307
2021-01-05,0.9791499599037691
2021-01-06,0.9791332263242376
2021-01-07,0.9791499599037691
2021-01-08,0.9791499599037691
2021-01-11,0.9767441860465116
2021-01-12,0.9767814251401121
2021-01-13,0.9735788630904724
2021-01-14,0.9735788630904724
2021-01-15,0.9727782225780625
2021-01-18,0.967121090617482
2021-01-19,0.9703049759229535
2021-01-20,0.9679230152365678
2021-01-21,0.9607371794871795
2021-01-22,0.9463141025641025
2021-01-25,0.936698717948718
2021-01-27,0.9310344827586207
2021-01-28,0.9294871794871795
2021-01-29,0.9230769230769231
2021-02-01,0.9343474779823859
2021-02-02,0.938301282051282
2021-02-03,0.944755804643715
2021-02-04,0.9432
2021-02-05,0.9368
2021-02-08,0.9408945686900958
2021-02-09,0.9312
2021-02-10,0.924
2021-02-11,0.9256
2021-02-12,0.9304556354916067
2021-02-15,0.9146049481245012
2021-02-16,0.9128697042366107
2021-02-17,0.9112
2021-02-18,0.9193290734824281
2021-02-19,0.9138068635275339
2021-02-22,0.8986432561851556
2021-02-23,0.9034317637669593
2021-02-24,0.9041533546325878
2021-02-25,0.9099601593625498
2021-02-26,0.8988853503184714
2021-03-01,0.9093078758949881
2021-03-02,0.9140127388535032
2021-03-03,0.9260143198090692
2021-03-04,0.9284009546539379
2021-03-05,0.9220365950676214
2021-03-08,0.9196499602227526
2021-03-09,0.9124900556881463
2021-03-10,0.9133545310015898
2021-03-12,0.9086576648133439
2021-03-15,0.8943606036536934
2021-03-16,0.8927720413026211
2021-03-17,0.868943606036537
2021-03-18,0.8412698412698413
2021-03-19,0.8357142857142857
2021-03-22,0.8380952380952381
2021-03-23,0.8444444444444444
2021-03-24,0.8244638602065131
2021-03-25,0.7744241461477362
2021-03-26,0.7850911974623315
2021-03-30,0.7844690966719493
2021-03-31,0.7779540047581285
2021-04-01,0.8206349206349206
2021-04-05,0.7993655828707376
2021-04-06,0.8065027755749405
2021-04-07,0.8263283108643933
2021-04-08,0.8375594294770206
2021-04-09,0.8543151227236738
2021-04-12,0.7672209026128266
2021-04-13,0.7963549920760697
2021-04-15,0.7854315122723674
2021-04-16,0.7973079968329374
2021-04-19,0.741501976284585
2021-04-20,0.7541501976284585
2021-04-22,0.7778656126482213
2021-04-23,0.7810276679841898
2021-04-26,0.7938388625592417
2021-04-27,0.8058405682715075
2021-04-28,0.8208366219415943
2021-04-29,0.8184688239936859
2021-04-30,0.8129439621152328
2021-05-03,0.8201892744479495
2021-05-04,0.8233438485804416
2021-05-05,0.8259842519685039
2021-05-06,0.8392434988179669
2021-05-07,0.8377952755905512
2021-05-10,0.8562450903377847
2021-05-11,0.8717545239968528
2021-05-12,0.8782403770620582
2021-05-14,0.8703849175176748
2021-05-17,0.8815686274509804
2021-05-18,0.8893249607535322
2021-05-19,0.8956862745098039
2021-05-20,0.8996865203761756
2021-05-21,0.9075235109717869
2021-05-24,0.9123630672926447
2021-05-25,0.9169278996865203
2021-05-26,0.9263322884012539
2021-05-27,0.9256068911511355
2021-05-28,0.9257232212666145
2021-05-31,0.9289617486338798
2021-06-01,0.9186864738076622
2021-06-02,0.9310884886452623
2021-06-03,0.94140625
2021-06-04,0.94453125
2021-06-07,0.95390625
2021-06-08,0.95703125
2021-06-09,0.9469164715066355
2021-06-10,0.9586260733801717
2021-06-11,0.961028838659392
2021-06-14,0.9609984399375975
2021-06-15,0.9648711943793911
2021-06-16,0.960967993754879
2021-06-17,0.9562841530054644
2021-06-18,0.9484777517564403
2021-06-21,0.9485580670303975
2021-06-22,0.9571651090342679
2021-06-23,0.9540856031128405
2021-06-24,0.9534883720930233
2021-06-25,0.9573643410852714
2021-06-28,0.958139534883721
2021-06-29,0.9566227730441518
2021-06-30,0.9519752130131681
2021-07-01,0.9520865533230294
2021-07-02,0.9528593508500772
2021-07-05,0.9566898685228151
2021-07-06,0.9575289575289575
2021-07-07,0.9590733590733591
2021-07-08,0.9552123552123553
2021-07-09,0.9552469135802469
2021-07-12,0.9567901234567902
2021-07-13,0.9599383667180277
2021-07-14,0.9583975346687211
2021-07-15,0.9576597382602001
2021-07-16,0.9576597382602001
2021-07-19,0.9553502694380293
2021-07-20,0.9484218629715165
2021-07-22,0.9529683885890516
2021-07-23,0.9491916859122402
2021-07-26,0.9439754412893323
2021-07-27,0.9400921658986175
2021-07-28,0.9339477726574501
2021-07-29,0.93543428132206
2021-07-30,0.9377880184331797
2021-08-02,0.9394171779141104
2021-08-03,0.9400921658986175
2021-08-04,0.9293394777265745
2021-08-05,0.9201841903300076
2021-08-06,0.9263238679969301
2021-08-09,0.9201841903300076
2021-08-10,0.8940905602455871
2021-08-11,0.8787413660782809
2021-08-12,0.9025326170376056
2021-08-13,0.8994627782041443
2021-08-16,0.8849693251533742
2021-08-17,0.8718342287029931
2021-08-18,0.8639508070714835
2021-08-20,0.8288564850345357
2021-08-23,0.7800766283524905
2021-08-24,0.8059815950920245
2021-08-25,0.8174846625766872
2021-08-26,0.8242517267843438
2021-08-27,0.8343558282208589
2021-08-30,0.8492731446059678
2021-08-31,0.8504601226993865
2021-09-01,0.8467432950191571
2021-09-02,0.8574712643678161
2021-09-03,0.86415963161934
2021-09-06,0.8606431852986217
2021-09-07,0.8582375478927203
2021-09-08,0.8595548733691482
2021-09-09,0.8654434250764526
2021-09-13,0.8663101604278075
2021-09-14,0.8754774637127578
2021-09-15,0.8838808250572956
2021-09-16,0.8854087089381207
2021-09-17,0.8725190839694656
2021-09-20,0.84744469870328
2021-09-21,0.8435114503816794
2021-09-22,0.8526717557251908
2021-09-23,0.8674790555978675
2021-09-24,0.8513719512195121
2021-09-27,0.8552932216298553
2021-09-28,0.8509505703422053
2021-09-29,0.8562737642585552
2021-09-30,0.8600760456273764
2021-10-01,0.8638783269961977
2021-10-04,0.8714828897338402
2021-10-05,0.8844106463878327
2021-10-06,0.8760456273764259
2021-10-07,0.8867781155015197
2021-10-08,0.8906605922551253
2021-10-11,0.8983308042488619
2021-10-12,0.8960546282245827
2021-10-13,0.8998482549317147
2021-10-14,0.8952959028831563
2021-10-18,0.8930197268588771
2021-10-19,0.8770864946889226
2021-10-20,0.8511769172361427
2021-10-21,0.8415466262319939
2021-10-22,0.8309325246398787
2021-10-25,0.7992424242424242
2021-10-26,0.8177004538577912
2021-10-27,0.8207261724659607
2021-10-28,0.7904689863842662
2021-10-29,0.7783661119515886
2021-11-01,0.791981845688351
2021-11-02,0.8086232980332829
2021-11-03,0.7956093868281605
2021-11-04,0.8234848484848485
2021-11-08,0.8301886792452831
2021-11-09,0.8347169811320755
2021-11-10,0.8333333333333334
2021-11-11,0.8242835595776772
2021-11-12,0.8220211161387632
2021-11-15,0.799849510910459
2021-11-16,0.7966867469879518
2021-11-17,0.7899096385542169
2021-11-18,0.7556390977443609
2021-11-22,0.6864216054013503
2021-11-23,0.7157894736842105
2021-11-24,0.7240601503759398
2021-11-25,0.7330827067669173
2021-11-26,0.6769346356123216
2021-11-29,0.6194756554307116
2021-11-30,0.6288504883546205
2021-12-01,0.6403903903903904
2021-12-02,0.6719219219219219
2021-12-03,0.6816816816816816
2021-12-06,0.652434456928839
2021-12-07,0.6829451540195342
2021-12-08,0.7094594594594594
2021-12-09,0.7314328582145536
2021-12-10,0.7453183520599251
2021-12-13,0.7378640776699029
2021-12-14,0.7344801795063575
2021-12-15,0.7294469357249627
2021-12-16,0.7119402985074627
2021-12-17,0.658955223880597
2021-12-20,0.5713224368499257
2021-12-21,0.5970260223048327
2021-12-22,0.6210995542347697
2021-12-23,0.638187221396731
2021-12-24,0.6158989598811293
2021-12-27,0.6271312083024463
2021-12-28,0.6614699331848553
2021-12-29,0.674090571640683
2021-12-30,0.6785449146250928
2021-12-31,0.6889383815887157
2022-01-03,0.7270029673590505
2022-01-04,0.7332838038632986
2022-01-05,0.7438752783964365
2022-01-06,0.7466567607726597
2022-01-07,0.7512991833704529
2022-01-10,0.7742413027387121
2022-01-11,0.7700296735905044
2022-01-12,0.7764618800888231
2022-01-13,0.7831236121391562
2022-01-14,0.7912657290895633
2022-01-17,0.803690036900369
2022-01-18,0.7751479289940828
2022-01-19,0.762962962962963
2022-01-20,0.764618800888231
2022-01-21,0.7239082161361954
2022-01-24,0.6265682656826568
2022-01-25,0.656319290465632
2022-01-27,0.6484085862324205
2022-01-28,0.6592756836659276
2022-01-31,0.6705969049373618
2022-02-01,0.6878228782287823
2022-02-02,0.7112259970457903
2022-02-03,0.7045790251107829
2022-02-04,0.6903178122690318
2022-02-07,0.6674041297935103
2022-02-08,0.639320029563932
2022-02-09,0.6533628972653363
2022-02-10,0.6533628972653363
2022-02-11,0.6208425720620843
2022-02-14,0.5217712177121772
2022-02-15,0.5565410199556541
2022-02-16,0.5779748706577975
2022-02-17,0.5566247224278312
2022-02-18,0.5461936437546193
2022-02-21,0.4966789667896679
2022-02-22,0.4491150442477876
2022-02-23,0.4808259587020649
2022-02-24,0.3380073800738007
2022-02-25,0.41224188790560473
2022-02-28,0.4317343173431734
2022-03-02,0.42551622418879054
2022-03-03,0.44141488577745025
2022-03-04,0.4119380987472365
2022-03-07,0.36229749631811486
2022-03-08,0.39306784660766964
2022-03-09,0.43773028739867353
2022-03-10,0.4536082474226804
2022-03-11,0.47643593519882177
2022-03-14,0.4761204996326231
2022-03-15,0.4518736223365173
2022-03-16,0.48167155425219943
2022-03-17,0.49523809523809526
2022-03-21,0.49230769230769234
2022-03-22,0.4970674486803519
2022-03-23,0.48717948717948717
2022-03-24,0.486090775988287
2022-03-25,0.4776883686905633
2022-03-28,0.4597953216374269
2022-03-29,0.4554093567251462
2022-03-30,0.4754937820043892
2022-03-31,0.47406866325785246
2022-04-01,0.5200876552227903
2022-04-04,0.5547445255474452
2022-04-05,0.5868613138686132
2022-04-06,0.6014598540145986
2022-04-07,0.6042274052478134
2022-04-08,0.6231778425655977
2022-04-11,0.6307356154406409
2022-04-12,0.6011644832605532
2022-04-13,0.6142649199417758
2022-04-18,0.5924308588064047
2022-04-19,0.5846042120551924
2022-04-20,0.5809731299927379
2022-04-21,0.6185641769398115
2022-04-22,0.6057971014492753
2022-04-25,0.5673913043478261
2022-04-26,0.5876811594202899
2022-04-27,0.5752532561505065
2022-04-28,0.5761732851985559
2022-04-29,0.5454545454545454
2022-05-02,0.5310245310245311
2022-05-04,0.46431146359048303
2022-05-05,0.4534967555875991
2022-05-06,0.4144404332129964
2022-05-09,0.37526959022286127
2022-05-10,0.34195402298850575
2022-05-11,0.3007896625987078
2022-05-12,0.2664756446991404
2022-05-13,0.3006442376521117
2022-05-16,0.3090128755364807
2022-05-17,0.35739814152966404
2022-05-18,0.36623748211731044
2022-05-19,0.336676217765043
2022-05-20,0.37312365975696926
2022-05-23,0.35264663805436336
2022-05-24,0.3249821045096636
2022-05-25,0.27519656897784134
2022-05-26,0.28051391862955033
2022-05-27,0.295
2022-05-30,0.33238231098430815
2022-05-31,0.34785714285714286
2022-06-01,0.35525375268048603
2022-06-02,0.3673323823109843
2022-06-03,0.3459074733096085
2022-06-06,0.3423487544483986
2022-06-07,0.3259943181818182
2022-06-08,0.32338308457711445
2022-06-09,0.33451957295373663
2022-06-10,0.31201137171286425
2022-06-13,0.259601706970128
2022-06-14,0.2546230440967283
2022-06-15,0.26548042704626335
2022-06-16,0.2046908315565032
2022-06-17,0.20113717128642503
2022-06-20,0.15625
2022-06-21,0.19260838663823737
2022-06-22,0.18181818181818182
2022-06-23,0.18878637331440737
2022-06-24,0.21732954545454544
2022-06-27,0.2313697657913414
2022-06-28,0.24733475479744135
2022-06-29,0.24414478353442157
2022-06-30,0.2370475514549326
2022-07-01,0.2404255319148936
2022-07-04,0.24416135881104034
2022-07-05,0.25301204819277107
2022-07-06,0.2632696390658174
2022-07-07,0.2842998585572843
2022-07-08,0.2873319179051663
2022-07-11,0.3010600706713781
2022-07-12,0.29985855728429983
2022-07-13,0.2942008486562942
2022-07-14,0.28591648973814576
2022-07-15,0.2959039548022599
2022-07-18,0.31263232180663375
2022-07-19,0.3333333333333333
2022-07-20,0.3418079096045198
2022-07-21,0.3572938689217759
2022-07-22,0.3643410852713178
2022-07-25,0.35774647887323946
2022-07-26,0.33380281690140845
2022-07-27,0.3460183227625088
2022-07-28,0.3598591549295775
2022-07-29,0.38309859154929576
2022-08-01,0.4212376933895921
2022-08-02,0.43679775280898875
2022-08-03,0.4164325842696629
2022-08-04,0.40982456140350876
2022-08-05,0.4203508771929825
2022-08-08,0.438375350140056
2022-08-10,0.4314685314685315
2022-08-11,0.44086773967809656
2022-08-12,0.441340782122905
2022-08-16,0.45746164574616455
2022-08-17,0.47452896022330776
2022-08-18,0.49442119944211993
2022-08-19,0.4808362369337979
2022-08-22,0.44846796657381616
2022-08-23,0.4797768479776848
2022-08-24,0.5
2022-08-25,0.5177700348432056
2022-08-26,0.5365853658536586
2022-08-29,0.5173852573018081
2022-08-30,0.5476687543493389
2022-09-01,0.5652777777777778
2022-09-02,0.5655794587092297
2022-09-05,0.5843164469118668
2022-09-06,0.5918225918225918
2022-09-07,0.6149584487534626
2022-09-08,0.6325259515570935
2022-09-09,0.626123013130615
2022-09-12,0.6418219461697723
2022-09-13,0.6507936507936508
2022-09-14,0.6450723638869745
2022-09-15,0.6531314521679285
2022-09-16,0.5969738651994498
2022-09-19,0.5887207702888583
2022-09-20,0.6072902338376891
2022-09-21,0.5945017182130584
2022-09-22,0.5947802197802198
2022-09-23,0.5542582417582418
2022-09-26,0.46227709190672156
2022-09-27,0.47151681537405626
2022-09-28,0.455044612216884
2022-09-29,0.46433470507544583
2022-09-30,0.49725651577503427
2022-10-03,0.47840986977381766
2022-10-04,0.5274348422496571
2022-10-06,0.5483870967741935
2022-10-07,0.5569272976680384
2022-10-10,0.5404109589041096
2022-10-11,0.5003427004797807
2022-10-12,0.5024021962937543
2022-10-13,0.48798901853122856
2022-10-14,0.4897119341563786
2022-10-17,0.4815068493150685
2022-10-18,0.49759780370624573
2022-10-19,0.5006849315068493
2022-10-20,0.49383561643835616
2022-10-21,0.4852638793694311
2022-10-24,0.5123287671232877
2022-10-25,0.49828884325804246
2022-10-27,0.5095759233926128
2022-10-28,0.5047879616963065
2022-10-31,0.51742993848257
2022-11-01,0.5225718194254446
2022-11-02,0.5269993164730007
2022-11-03,0.5368852459016393
2022-11-04,0.548431105047749
2022-11-07,0.5600272851296043
2022-11-09,0.5609257998638529
2022-11-10,0.5513955071477196
2022-11-11,0.5534377127297482
2022-11-14,0.5598639455782313
2022-11-15,0.5585034013605442
2022-11-16,0.5448979591836735
2022-11-17,0.5346938775510204
2022-11-18,0.5272108843537415
2022-11-21,0.5170068027210885
2022-11-22,0.5112321307011573
2022-11-23,0.5251700680272109
2022-11-24,0.5360544217687074
2022-11-25,0.5517006802721088
2022-11-28,0.5686141304347826
2022-11-29,0.5791978246091094
2022-11-30,0.5971467391304348
2022-12-01,0.6057104010876955
2022-12-02,0.6213460231135283
2022-12-05,0.6354378818737271
2022-12-06,0.6295037389530931
2022-12-07,0.626358695652174
2022-12-08,0.6317934782608695
2022-12-09,0.6142372881355932
2022-12-12,0.6143437077131259
2022-12-13,0.6266937669376694
2022-12-14,0.6395663956639567
2022-12-15,0.625169147496617
2022-12-16,0.6132521974306964
2022-12-19,0.6227180527383367
2022-12-20,0.6195945945945946
2022-12-21,0.5662162162162162
2022-12-22,0.5104659014179609
2022-12-23,0.40783254557731263
2022-12-26,0.47638326585695007
2022-12-27,0.52088948787062
2022-12-28,0.5441077441077441
2022-12-29,0.5427034297242771
2022-12-30,0.5577181208053691
2023-01-02,0.5724832214765101
2023-01-03,0.5868544600938967
2023-01-04,0.5734406438631791
2023-01-05,0.565771812080537
2023-01-06,0.5516085790884718
2023-01-09,0.5676943699731903
2023-01-10,0.5565974547890155
2023-01-11,0.5606162089752177
2023-01-12,0.5586068318821166
2023-01-13,0.5639651707970529
2023-01-16,0.5602409638554217
2023-01-17,0.5542895442359249
2023-01-18,0.5597862391449566
2023-01-19,0.554739652870494
2023-01-20,0.5484301937207748
2023-01-23,0.5493991989319092
2023-01-24,0.532
2023-01-25,0.5036593479707252
2023-01-27,0.4474034620505992
2023-01-30,0.4414114513981358
2023-01-31,0.48468708388814913
2023-02-01,0.4537591483699268
2023-02-02,0.44680851063829785
2023-02-03,0.43446440452428475
2023-02-06,0.453156146179402
2023-02-07,0.44687915006640105
2023-02-08,0.47413793103448276
2023-02-09,0.46984758117958914
2023-02-10,0.4798146922567836
2023-02-13,0.44900662251655626
2023-02-14,0.43273691186216034
2023-02-15,0.4410596026490066
2023-02-16,0.4487094639311714
2023-02-17,0.43928334439283345
2023-02-20,0.42800528401585203
2023-02-21,0.42328042328042326
2023-02-22,0.3985459352280238
2023-02-23,0.3965631196298744
2023-02-24,0.38227513227513227
2023-02-27,0.35931307793923384
2023-02-28,0.3609271523178808
2023-03-01,0.3817701453104359
2023-03-02,0.3790375741595254
2023-03-03,0.4038208168642951
2023-03-06,0.40974967061923584
2023-03-08,0.41907894736842105
2023-03-09,0.40828402366863903
2023-03-10,0.40039447731755423
2023-03-13,0.34779750164365547
2023-03-14,0.3324572930354796
2023-03-15,0.32916392363396973
2023-03-16,0.32063074901445465
2023-03-17,0.32457293035479634
2023-03-20,0.3037475345167653
2023-03-21,0.31167979002624674
2023-03-22,0.32217847769028873
2023-03-23,0.3265573770491803
2023-03-24,0.3005249343832021
2023-03-27,0.270997375328084
2023-03-28,0.26001313197636244
2023-03-29,0.282437745740498
2023-03-31,0.30295081967213117
2023-04-03,0.3285245901639344
2023-04-05,0.3661417322834646
2023-04-06,0.3794233289646134
2023-04-10,0.38179436804191225
2023-04-11,0.3942370661427636
2023-04-12,0.4020956123117223
2023-04-13,0.41388343156516044
2023-04-17,0.4162303664921466
2023-04-18,0.42350623768877216
2023-04-19,0.42857142857142855
2023-04-20,0.4407334643091028
2023-04-21,0.4303466317854807
2023-04-24,0.44015696533682147
2023-04-25,0.45003265839320705
2023-04-26,0.4516971279373368
2023-04-27,0.46244284781188766
2023-04-28,0.47877204441541477
2023-05-02,0.4895424836601307
2023-05-03,0.49051667756703726
2023-05-04,0.5130548302872062
2023-05-05,0.4963934426229508
2023-05-08,0.5140247879973907
2023-05-09,0.5061889250814332
2023-05-10,0.5143229166666666
2023-05-11,0.5345052083333334
2023-05-12,0.5303326810176126
2023-05-15,0.5309043591411842
2023-05-16,0.5299479166666666
2023-05-17,0.5309446254071661
2023-05-18,0.525390625
2023-05-19,0.5192182410423453
2023-05-22,0.5247074122236671
2023-05-23,0.536156351791531
2023-05-24,0.5319010416666666
2023-05-25,0.5403645833333334
2023-05-26,0.545632333767927
2023-05-29,0.5590909090909091
2023-05-30,0.552956465237167
2023-05-31,0.5551948051948052
2023-06-01,0.5719844357976653
2023-06-02,0.5902597402597403
2023-06-05,0.6124432922877512
2023-06-06,0.6173800259403373
2023-06-07,0.6407263294422828
2023-06-08,0.632295719844358
2023-06-09,0.6297016861219196
2023-06-12,0.6448476992871031
2023-06-13,0.654769630110318
2023-06-14,0.6658014276443868
2023-06-15,0.6530479896238651
2023-06-16,0.6705577172503242
2023-06-19,0.6759559300064809
2023-06-20,0.6930564568462038
2023-06-21,0.6926575698505523
2023-06-22,0.682261208576998
2023-06-23,0.6573653471771577
2023-06-26,0.6627906976744186
2023-06-27,0.6731517509727627
2023-06-28,0.6783398184176395
2023-06-30,0.6913099870298314
2023-07-03,0.6987096774193549
2023-07-04,0.7027903958468527
2023-07-05,0.7178988326848249
2023-07-06,0.7249674902470741
2023-07-07,0.7212475633528265
2023-07-10,0.7084680025856497
2023-07-11,0.7122395833333334
2023-07-12,0.7137280416395576
2023-07-13,0.7007156798959011
2023-07-14,0.721172638436482
2023-07-17,0.7368082368082368
2023-07-18,0.7330729166666666
2023-07-19,0.7400651465798046
2023-07-20,0.7385919165580183
2023-07-21,0.7411764705882353
2023-07-24,0.737315350032113
2023-07-25,0.7355584082156611
2023-07-26,0.7362002567394095
2023-07-27,0.7429305912596401
2023-07-28,0.7456647398843931
2023-07-31,0.7560975609756098
2023-08-01,0.7676508344030809
2023-08-02,0.7535301668806161
2023-08-03,0.7568954457985888
2023-08-04,0.766175528507367
2023-08-07,0.7733674775928298
2023-08-08,0.7741522712731925
2023-08-09,0.7822477650063857
2023-08-10,0.7836630504148053
2023-08-11,0.7786989795918368
2023-08-14,0.7617834394904459
2023-08-16,0.7605095541401274
2023-08-17,0.7625716104392107
2023-08-18,0.7612985359643539
2023-08-21,0.7705022250476796
2023-08-22,0.781031190324634
2023-08-23,0.789440203562341
2023-08-24,0.7952956134774316
2023-08-25,0.7926208651399491
2023-08-28,0.7947903430749682
2023-08-29,0.8157560355781448
2023-08-30,0.8340750158931977
2023-08-31,0.8267766497461929
2023-09-01,0.8375634517766497
2023-09-04,0.8566899175649968
2023-09-05,0.8628571428571429
2023-09-06,0.866031746031746
2023-09-07,0.8742058449809402
2023-09-08,0.8813451776649747
2023-09-11,0.896005072923272
2023-09-12,0.8579581483830057
2023-09-13,0.8649334178820546
2023-09-14,0.8752374920835972
2023-09-15,0.879746835443038
2023-09-18,0.8759493670886076
2023-09-20,0.8683544303797468
2023-09-21,0.8634639696586599
2023-09-22,0.8577749683944375
2023-09-25,0.8609355246523388
2023-09-26,0.8592171717171717
2023-09-27,0.8674242424242424
2023-09-28,0.8529040404040404
2023-09-29,0.8624605678233438
2023-10-03,0.8623737373737373
2023-10-04,0.8573232323232324
2023-10-05,0.8694829760403531
2023-10-06,0.8694829760403531
2023-10-09,0.8486759142496847
2023-10-10,0.8587641866330391
2023-10-11,0.873266078184111
2023-10-12,0.8745271122320303
2023-10-13,0.8753933291378225
2023-10-16,0.8829452485840151
2023-10-17,0.889308176100629
2023-10-18,0.8805782526712759
2023-10-19,0.8823159219634991
2023-10-20,0.8713119899560577
2023-10-23,0.8016321406151915
2023-10-25,0.7727558066541117
2023-10-26,0.7656348704990524
2023-10-27,0.8048010107391029
2023-10-30,0.8073278584965256
2023-10-31,0.8093434343434344
2023-11-01,0.7949526813880127
2023-11-02,0.8111181301326595
2023-11-03,0.8253467843631778
2023-11-06,0.8415404040404041
2023-11-07,0.8423707440100883
2023-11-08,0.8422712933753943
2023-11-09,0.8266078184110971
2023-11-10,0.8247162673392182
2023-11-12,0.8438685208596713
2023-11-13,0.8380592312539382
2023-11-15,0.8443604284814115
2023-11-16,0.8487712665406427
2023-11-17,0.8462507876496534
2023-11-20,0.8455233291298865
2023-11-21,0.8582230623818525
2023-11-22,0.8567823343848581
2023-11-23,0.8613736609955892
2023-11-24,0.8581336696090794
2023-11-28,0.8620906801007556
2023-11-29,0.8631778058007566
2023-11-30,0.8626339004410838
2023-12-01,0.8720856962822936
2023-12-04,0.8790170132325141
2023-12-05,0.8790931989924433
2023-12-06,0.8835012594458438
2023-12-07,0.889168765743073
2023-12-08,0.8860918816865954
2023-12-11,0.8873505349276274
2023-12-12,0.8879798615481435
2023-12-13,0.889308176100629
2023-12-14,0.8887492143306097
2023-12-15,0.8931489629164048
2023-12-18,0.8994343180389692
2023-12-19,0.8994343180389692
2023-12-20,0.8661219358893778
2023-12-21,0.8755499685732244
2023-12-22,0.8881909547738693
2023-12-26,0.8888888888888888
2023-12-27,0.8877742946708463
2023-12-28,0.8884012539184953
2023-12-29,0.8929242329367564
2024-01-01,0.9010025062656641
2024-01-02,0.9028213166144201
2024-01-03,0.9058971141781681
2024-01-04,0.915987460815047
2024-01-05,0.9170854271356784
2024-01-08,0.9101194217473287
2024-01-09,0.9099496221662469
2024-01-10,0.9060529634300126
2024-01-11,0.911857958148383
2024-01-12,0.9195183776932826
2024-01-15,0.9155555555555556
2024-01-16,0.9065479974570884
2024-01-17,0.8912213740458015
2024-01-18,0.8847133757961784
2024-01-19,0.8877551020408163
2024-01-23,0.8602425015954053
2024-01-24,0.8651757188498402
2024-01-25,0.870843989769821
2024-01-29,0.8793873643905552
2024-01-30,0.8721227621483376
2024-01-31,0.8820846905537459
2024-02-01,0.8831592689295039
2024-02-02,0.8731196860693263
2024-02-05,0.8669724770642202
2024-02-06,0.8667104399212081
2024-02-07,0.8691650230111768
2024-02-08,0.8584656084656085
2024-02-09,0.8458994708994709
2024-02-12,0.809775429326288
2024-02-13,0.8045062955599734
2024-02-14,0.8167330677290837
2024-02-15,0.824468085106383
2024-02-16,0.8353333333333334
2024-02-19,0.8362183754993342
2024-02-20,0.8385590393595731
2024-02-21,0.8332221480987325
2024-02-22,0.8345612860013396
2024-02-23,0.8395973154362416
2024-02-26,0.8328859060402685
2024-02-27,0.8194630872483222
2024-02-28,0.7959731543624161
2024-02-29,0.7884486232370719
2024-03-01,0.8047138047138047
2024-03-04,0.8005390835579514
2024-03-05,0.7792032410533424
2024-03-06,0.7440918298446996
2024-03-07,0.7496617050067659
2024-03-11,0.7083897158322057
2024-03-12,0.6635071090047393
2024-03-13,0.5328368314150305
2024-03-14,0.5948509485094851
2024-03-15,0.5857627118644068
2024-03-18,0.6043360433604336
2024-03-19,0.5813008130081301
2024-03-20,0.5826558265582655
2024-03-21,0.6067796610169491
2024-03-22,0.6244925575101489
2024-03-26,0.5995934959349594
2024-03-27,0.5995934959349594
2024-03-28,0.5995934959349594
2024-04-01,0.6761517615176151
2024-04-02,0.7077131258457375
2024-04-03,0.7393364928909952
2024-04-04,0.7506775067750677
2024-04-05,0.7631935047361299
2024-04-08,0.7587837837837837
2024-04-09,0.7513550135501355
2024-04-10,0.7572881355932204
2024-04-12,0.7442333785617368
2024-04-15,0.6899592944369064
2024-04-16,0.7026476578411406
2024-04-18,0.7014925373134329
2024-04-19,0.6949728260869565
2024-04-22,0.7241847826086957
2024-04-23,0.7431129476584022
2024-04-24,0.7532736044107512
2024-04-25,0.7525844245348036
2024-04-26,0.756383712905452
2024-04-29,0.7641379310344828
2024-04-30,0.766896551724138
2024-05-02,0.7662068965517241
2024-05-03,0.7531120331950207
2024-05-06,0.7204152249134949
2024-05-07,0.6867219917012448
2024-05-08,0.6924671734623359
2024-05-09,0.6371803731859018
2024-05-10,0.648686030428769
