symbol,entry_date,exit_date,entry,exit,qty,pnl,ret_pct,r_mult,hold,reason
CYIENT,2018-01-22,2018-02-07,655.183875,606.25,181,-9131.359499999991,-7.700052141851012,-0.630115642042057,11,ema_close
IIFL,2018-01-30,2018-02-07,513.489322,509.58,227,-1176.602743999989,-1.0094215746904958,-0.08260283672865741,6,ema_close
JKIL,2018-02-14,2018-02-19,363.55662499999994,319.13,299,-13522.110549999983,-12.439451488471693,-1.0179582626409276,3,stop
RGL,2018-02-16,2018-02-19,77.794,68.28,1375,-13316.462499999994,-12.44916060364552,-1.0179419802396468,1,stop
ESCORTS,2018-02-02,2018-02-21,871.1724999999999,861.2,130,-1576.3149999999878,-1.3918598211031579,-0.11390526291068712,12,ema_close
HCL-INSYS,2018-02-15,2018-02-21,67.9695,59.66,1589,-13440.794850000006,-12.444773023194232,-1.0179493350983817,4,stop
SUNFLAG,2018-02-27,2018-03-06,94.235,88.65,1102,-6398.900749999986,-6.161855998302103,-0.5042661745549272,4,ema_close
CHAMBLFERT,2018-02-27,2018-03-07,170.72575,156.35,608,-8978.108000000007,-8.649325013947815,-0.707696823742258,5,ema_close
BHARATFORG,2018-02-09,2018-03-08,752.8774999999999,743.2,144,-1661.1119999999792,-1.5321881713824437,-0.1253892768825225,17,ema_close
KEC,2018-02-27,2018-03-13,428.669,390.95,242,-9364.522750000004,-9.027098997128324,-0.738635496001069,9,ema_close
ZYDUSWELL,2018-02-21,2018-03-20,252.52974999999998,241.8,410,-4647.042499999996,-4.488283063678632,-0.36728262542632373,18,ema_close
ASTRAL,2018-02-28,2018-03-21,392.27825,379.9,264,-3518.592000000004,-3.39758831900571,-0.27802433338722227,14,ema_close
BBL,2018-03-06,2018-03-21,820.1953749999999,776.3,125,-5729.515624999985,-5.588439827522788,-0.4573305412925613,11,ema_close
GMBREW,2018-04-03,2018-04-12,700.7717604999999,641.32,143,-8730.873651499976,-8.712545787580982,-0.7129955070817431,7,ema_close
TRENT,2018-03-09,2018-04-19,222.55499999999998,228.9,455,2626.601250000007,2.5938532048257805,0.21227247655819168,27,ema_close
